Sentiment Tweet_Id
positive 623938988903153664
positive 624189238364352513
positive 625071677425209344
positive 625408569639354368
positive 625439476614045696
positive 625888552216195073
negative 626000213543682049
negative 626171902130810880
positive 626585226240786432
positive 627207597167374336
positive 627359831003897856
positive 627476317508923393
positive 629402327028346882
positive 629631506588266496
negative 631003194458378240
positive 631697180374335488
positive 633859924376731648
positive 634467183339421696
positive 636698955582210048
positive 639278863088914432
positive 639786655222747136
positive 637930164312240128
positive 637985125767217152
positive 638012791039766528
positive 638014629021622273
negative 638043667207454720
negative 638088428010115072
negative 638145197919064064
positive 638209031715184640
positive 638329289591660544
positive 638350720329232384
negative 638351607847981057
positive 638356738161397760
negative 638374948512362496
positive 638450689027514368
negative 638482370627178496
negative 638503739708444672
positive 638517941219291136
positive 638537066771419137
negative 638547343361601536
positive 638603937004847104
positive 638638388787200000
negative 638754869420036096
positive 638824119996276737
positive 638864466499792896
positive 638926646355988480
negative 639099810117627904
positive 639337595562950656
positive 639406022113628160
positive 639441273229864960
positive 639464019485687808
positive 639544065273499648
positive 639992058132852736
positive 640004482646982657
positive 640165746950148096
positive 640270750373519360
positive 640273278808887296
positive 640918229414600705
positive 640944881893027840
positive 641054488732631040
negative 641161245828235264
positive 641373124802424832
positive 641447452105682945
positive 639470371977064448
positive 639478713025957888
positive 639535134815965184
positive 639578369168797696
positive 639581542713454592
positive 639589757979197440
positive 639590962583441408
positive 639594179564306432
positive 639606596960567297
positive 639641268528648192
positive 639657176399638529
positive 639676351587348480
positive 639683569950920705
positive 639685463855484928
positive 639697317399015424
positive 639704180609974273
positive 639720230697201664
positive 639731385205440512
positive 639731805843812352
positive 639732137302822912
positive 639732439410053120
positive 639742903128948736
positive 639745907592949760
positive 639749064872067072
positive 639750938274721792
positive 639754679056998400
positive 639759476187336704
positive 639763567923851264
positive 639766699605143552
positive 639766917520211968
negative 639767721073315842
positive 639768228546277376
positive 639785501902393344
positive 639791600185442306
positive 639795111115771904
positive 639796582649565184
positive 639801611750129664
positive 639802191218384897
positive 639802428729114624
positive 639802755910107136
negative 639806473942364160
negative 639813977237782528
positive 639817715666972672
positive 639818590779273216
positive 639824104606973956
positive 639824860324106240
positive 639837514845523968
positive 639838463383216128
positive 639838991391461376
positive 639839167069978624
positive 639841479892987904
positive 639848042217103360
positive 639848878305472512
positive 639850577149607936
positive 639852307614601216
positive 639852635164643328
positive 639860048185958400
positive 639865037167939584
positive 639875873131360256
positive 639876392302313472
positive 639878228765712384
positive 639895165482717184
positive 639902905194139648
positive 639909241042698240
positive 639913963992518656
negative 639916258897465344
positive 639916607020527616
positive 639918749601034240
positive 639923041942794240
positive 639949454028746752
positive 639974450478338049
positive 639977042176569344
positive 639983837582331904
positive 639986132822851584
negative 640553801066356736
positive 640844152532418560
negative 640948149998104576
negative 641029482216730625
negative 641040604756082688
positive 641418016853463040
positive 641605601609428992
positive 635327668737589248
positive 635438285855322112
positive 635447953658933248
positive 635450781638991873
positive 635463103090696192
positive 635466224344924160
positive 635471126685196288
positive 635479586365509632
positive 635483898936446977
positive 635490046934560768
positive 635492641388560384
positive 635504019008413696
positive 635506773743534080
positive 635509856821096452
positive 635510951308095488
positive 635511001778012161
positive 635517141857509376
positive 635529848589557760
positive 635530434865008640
negative 635543398997344257
negative 635545330797277184
negative 635546850574082048
negative 635547421494239232
negative 635547812361428992
negative 635549904597741569
positive 635553498856226816
positive 635555415531618306
positive 635567647095066624
positive 635588399341174784
positive 635590883207811072
positive 635600126644346880
negative 635842517867466753
positive 635855853174792197
negative 635877177385467905
positive 635897465779019776
positive 636197852792786944
negative 636290014985498624
positive 636590217160433665
negative 636624169862569985
positive 636657981656924160
positive 636871807174361088
positive 637153525147918336
positive 637184847891427328
positive 637798283683885057
positive 638545985187258368
positive 639858653919469568
positive 640012221251211265
negative 640278130612158464
negative 641398366304370688
positive 641643733205807104
positive 633292790336647169
positive 633354881835794434
positive 633436321013460992
negative 633536694843777024
positive 633572969592320000
positive 633715634120097792
positive 633792029768720384
positive 633814093875404800
positive 633851898752163840
positive 633882510347272192
positive 633979821681442816
positive 634035346016178176
positive 634155311570493440
negative 634404234432151552
positive 634440326770393088
positive 634780207472353281
positive 634784594546556928
negative 634801318591336448
positive 635046839343931392
positive 635199599947350016
positive 635275051722403840
negative 635307543657611264
negative 635341650798100480
positive 635623858314285058
negative 635730189595635712
positive 635741383098105857
positive 635919141120147456
negative 635972560002281472
positive 636248773316972544
positive 636372616924672000
positive 637069345395507202
positive 637407143138734081
positive 637851089660850176
positive 638108691653246976
positive 638191858263420928
positive 638236524769771522
positive 638408659505184768
positive 638418774933159936
positive 638490844954251265
negative 638756747620937728
positive 638763715349901312
positive 638904794824998916
positive 639052130498777088
positive 639123149238333440
positive 640015806580039680
positive 640241922972499969
negative 640335182164283392
positive 640669216530661376
positive 640685566397431808
positive 640743080254177280
positive 641102909187354624
negative 637777853124206592
negative 637894189594845184
negative 637906686045499392
negative 637908022275260417
negative 637966335012655104
positive 637972760266936320
positive 637975532949385216
negative 638281286835138560
negative 638511352173195266
negative 638674389282750464
positive 638776524603265024
negative 638829451191582720
positive 638924955892232193
negative 638993135071272960
positive 639011123971366912
negative 639089373657595904
negative 639115850683953154
negative 639135868175958016
negative 639161527560372224
negative 639192675615416320
negative 639196285443141632
negative 639364168785784832
negative 639380888015503360
negative 639404105790828544
negative 639430216469843968
negative 639732277103194112
negative 639732468145385472
negative 639808528060948480
negative 639849799362215936
negative 639926635924471809
negative 640128721152819200
positive 640516441784090625
negative 640653596141465600
negative 640655718748692480
negative 640703720448262144
negative 640942118710587393
negative 640950230742134784
negative 640959227188477953
negative 640992521087270912
negative 641202063003754497
positive 641385902258958336
negative 641486522529763329
positive 641538363540045825
positive 641663321305952257
negative 641442058356572160
negative 641442844234903552
negative 641450246158065664
negative 641452711771111424
negative 641453089568894976
positive 641458496056201216
positive 641462066197348352
positive 641466816288559104
positive 641470693901660160
positive 641471858999709696
positive 641476681098752000
negative 641480995254865920
negative 641483770315542528
positive 641489724708794368
negative 641490036911947776
positive 641506979081519104
positive 641507078591217664
negative 636519065192898560
positive 637447047822446593
negative 637503002656444417
positive 637924673443995648
negative 638392325660626944
positive 638398369224916992
negative 639552758912172032
positive 639745321115983872
positive 640511523190796288
positive 633402517800546304
positive 633403143796203520
positive 633403779174526976
positive 633732861862940673
negative 634425734258409472
negative 634650148417761281
positive 634698252034551809
negative 635754036835262464
positive 636068112266330112
positive 636140114830344192
positive 636282157774864385
negative 636586107145199616
negative 636820930543648768
negative 636894421578067968
negative 636917166974083072
positive 637028195250909184
negative 637737485695610881
negative 637775514896306176
negative 637775514896306176
negative 637926163030089728
positive 637948930324606976
negative 637957234455134208
negative 637971755580133377
negative 637986204210831360
negative 638344212933701632
negative 639199695374581764
negative 639443845890093056
negative 639713420636504064
negative 639718916705648640
negative 639752555707396096
negative 639828253482594304
positive 639922848556052480
positive 639958985827819520
negative 640110831842238465
negative 640274726661828609
positive 641131415875256320
negative 641304761401278464
positive 641641295606366208
positive 628346284361973760
positive 628470855463383044
positive 628784144269594624
positive 628792713488543744
positive 629690358742523904
positive 629794562576359425
positive 630113607913742336
positive 630406522896547841
positive 630576333807091712
positive 631293226498945025
positive 631592969053859840
positive 631844199093129217
positive 632045487432970241
positive 632756925516619776
positive 632939558598905856
positive 633042074879832065
positive 633101783527723008
positive 633369499350102016
positive 633380644001742848
positive 633621599879430146
positive 633735922719178753
positive 633751103629193216
positive 633989745266282496
positive 634005415978627072
positive 634187820484001792
positive 634275104709435392
negative 634356634664443904
positive 634425212335816704
positive 634518424383827968
positive 634560302034518016
positive 634936207114289152
positive 634984305073061888
positive 635021140730249216
positive 635213735284477952
positive 635953968380686336
positive 636756702638026752
negative 636774312062619649
positive 636897294600810496
positive 637439565549170688
positive 637651180399693825
negative 637848793577357312
negative 638463776212303872
positive 639042460635688960
negative 639261808574902272
positive 639709590913847296
positive 639900354386206720
positive 640198745456558080
positive 640324637075894272
positive 640659816420102144
negative 640673638174187520
positive 640822923213828096
positive 640978178236936192
positive 641119350913499136
negative 641286059532361732
negative 641298064427237376
negative 627764469729521664
negative 628246278384807936
positive 628520587015663618
positive 628600780975697920
positive 628773222000009216
positive 628774203362115588
positive 628893507684540416
negative 629035692450906112
negative 629085719596679168
negative 629236795033657344
positive 629315793080049665
negative 629464041203744769
positive 629538209886769152
positive 629560981035745280
positive 629949053485367296
positive 630142794204639232
positive 630473332383739904
negative 630909347183370240
positive 632014320390537216
positive 632410506687586304
positive 632900882078789632
positive 633315721888538624
positive 633693812108431360
positive 634225922439143426
positive 634273693644906498
positive 634300661174173696
positive 634323234167635968
positive 634700833037258752
positive 634838269885313024
positive 634847054045532160
positive 635025649351192576
negative 635048363293999104
positive 635990494783389696
positive 637415649187270657
positive 638791271033737217
negative 640329556461752320
positive 640536809923981312
positive 640554259013046272
positive 640556025918062592
positive 640582981388644352
positive 640615130284228608
positive 640672034289229824
negative 640684648801136641
positive 640772428986232832
positive 640912191449731072
positive 641075551860604928
positive 641314204541153281
positive 626587457933279232
positive 626622569043509248
positive 627028846739456000
positive 627290238549819392
positive 627291496367009792
positive 627972879380951040
positive 628067943750828032
positive 628450923581468672
positive 628497094844678145
positive 628630329469833216
positive 628750687380221952
positive 628776809123979264
positive 628990367061426177
positive 629187069521178624
positive 629746392261623808
positive 629772070100963328
positive 629864157727313920
positive 630155773918711808
positive 630236523175153665
positive 630307953157931008
positive 630548986571546624
positive 631334954908061696
positive 632039480694669312
positive 632171359724961793
positive 632371336443097088
positive 632721450252697600
positive 632747451548569600
positive 632973198796193792
positive 633391209415843840
positive 633858187326656512
positive 634088717683003392
positive 634435465504886784
positive 634890543349108736
positive 635141932960739328
positive 635348283813048325
positive 635587510505197568
positive 635597228703391744
positive 635843253628092416
positive 635915840337022976
positive 636061301609922560
positive 636283678226673664
positive 636325804209668096
positive 636416946523672581
positive 636621497864294400
positive 637022030282539009
positive 637496801537339392
positive 637765670885818370
positive 638057465247043590
positive 638131414026817536
negative 638234817126006784
positive 638472819496497152
negative 638749126667075584
negative 638826389479669761
positive 638921295585931264
positive 639125559524487168
positive 639610561924308992
positive 639617050005127169
positive 639833351709454336
positive 639982213245726724
positive 640282765137567745
positive 640356221074014208
positive 640537485123186688
positive 640544939357569025
positive 640988612121595904
negative 632846939537604609
negative 632888082845536256
negative 632982999202664449
negative 633146859624632320
negative 633387125077970944
positive 633614179329515520
positive 633633950099996672
positive 633645745464311808
positive 633922774906630145
positive 634079852459651072
positive 634258710970413056
positive 634341005647589376
positive 634422465280782337
positive 634428112902713344
positive 634448060362309633
negative 634469540458397696
positive 635129295019466752
negative 635638345750593536
positive 635948519099076609
positive 636085068105154561
negative 636729715546390529
negative 636809976518938624
positive 636908117238919168
positive 636959552315990016
negative 636979120707137536
positive 637091107222908928
positive 637515473685508096
positive 637745179575717888
positive 637874401145409536
positive 637921009274777600
positive 638043782676656129
negative 638116780536397826
negative 638302584302891008
positive 638507727174537216
positive 639010004939444224
positive 639211516189929472
negative 639263653787758592
negative 639268536586760192
positive 639529044460105728
positive 639924966427758592
positive 640321899738873856
positive 640650526548344832
positive 640876361192722432
positive 640956631463759872
positive 641283597773705216
negative 641608771068948480
negative 641654143279595520
positive 641185318293536768
negative 641203973559418880
positive 641225079720947712
positive 641226472552837120
negative 641238513304866817
positive 641256658904162305
positive 641282246960287744
positive 641284088385679360
positive 641284970733023232
positive 641291335861833728
negative 641304984194297856
positive 641307382941880320
positive 641324828788699136
positive 641345733367431168
positive 641351292338618368
positive 641354833195220993
negative 641364548700606464
negative 641378443150651392
positive 641378646012227584
positive 641384379521069056
negative 641390800480415744
positive 641391300202246144
positive 641402154301845504
positive 641403781004042240
negative 641404603376996352
positive 641407429696163840
positive 641413085752782848
positive 641418411348742144
positive 641439437935804418
positive 641441999611142144
positive 641449688131076096
positive 641455963447422976
positive 641470451097686016
positive 641472672556273664
positive 641473055647133697
positive 641477874336174082
negative 641483505348804608
positive 641510832791269376
positive 641518407951618048
positive 641543437649514496
positive 641564372771299328
positive 641576089429667840
positive 641600180521832448
positive 641607381458128896
positive 641619456645578752
positive 641624522307690496
positive 641626528300699648
positive 641627938186743808
positive 641636201288437762
positive 641637735703388160
positive 641646588016791552
positive 641654984321339393
positive 641662560668807168
positive 623166625550831620
positive 623650255461056514
positive 624119953952739328
positive 624166970682908672
positive 624170722622095360
positive 624181810608607233
positive 624320557576642560
positive 624472536579993601
positive 624670787094622208
positive 624704877491523584
positive 624766822579961856
negative 625002995105832960
positive 625072790761308160
positive 625089743521456129
positive 625389388596424704
negative 625415434116927490
negative 625709248844935168
positive 625833799612403712
positive 625991715447386112
positive 626124559763275776
positive 626409249023791105
positive 626625127355170816
positive 626688302515662850
negative 626688345482129409
negative 626810545073557504
positive 627265214006824960
positive 628138860434849792
positive 628888020926791681
positive 628960388709789696
positive 629037053343305728
positive 629164714300325888
positive 630171808457625600
negative 630820977346150400
negative 632604790720217089
positive 632806342382653440
positive 634321834171699200
positive 635032745241112576
positive 635166727651856384
positive 635179934365941760
negative 635924485753991169
positive 636025757672820736
positive 637623077304668160
positive 637735358126555136
negative 638090040254574592
positive 638445576212754433
